year,month,carrier_name,airport_abbr,airport_name,city,state,total_number_flights,air_carrier_delay,weather_delay,national_aviation_system_delay,sercurity_delay,aircraft_arriving_late,flight_cancelled,flight_diverted
2018,December,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,205.0,15.04,3.4,9.97,0.0,11.58,0.0,0.0
2018,December,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,95.0,5.79,1.04,3.06,0.0,11.11,0.0,1.0
2018,December,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,20.0,1.94,0.0,0.06,0.0,1.0,0.0,0.0
2019,January,Endeavor Air Inc.,MSN,Dane County Regional Airport,Madison,WI,93.0,6.3,0.0,5.51,0.0,15.19,1.0,0.0
2019,January,Delta Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,158.0,10.89,1.0,2.05,0.0,8.06,1.0,0.0
2019,January,ExpressJet Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,13.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2019,January,Frontier Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,59.0,2.97,0.0,3.96,0.0,3.07,1.0,0.0
2019,January,Envoy Air,MSN,Dane County Regional Airport,Madison,WI,209.0,10.51,4.23,18.55,0.0,14.71,21.0,0.0
2019,January,PSA Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,113.0,2.86,0.0,4.63,0.0,6.51,4.0,0.0
2019,January,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,205.0,14.17,6.85,15.65,0.7,9.64,0.0,1.0
2019,January,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,102.0,3.89,2.93,5.71,0.0,9.47,9.0,0.0
2019,January,Mesa Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,52.0,9.19,0.95,2.58,0.0,1.28,5.0,0.0
2019,January,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,23.0,3.68,0.2,0.73,0.0,2.39,0.0,0.0
2019,February,Endeavor Air Inc.,MSN,Dane County Regional Airport,Madison,WI,83.0,8.8,0.0,10.61,0.0,4.6,4.0,1.0
2019,February,Delta Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,157.0,9.8,0.17,8.25,0.0,9.78,0.0,0.0
2019,February,ExpressJet Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,1.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0
2019,February,Frontier Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,56.0,3.22,0.0,2.29,0.0,2.49,2.0,0.0
2019,February,Envoy Air,MSN,Dane County Regional Airport,Madison,WI,196.0,7.28,3.01,13.66,0.0,29.05,23.0,0.0
2019,February,PSA Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,107.0,8.86,1.0,3.67,0.0,8.47,9.0,2.0
2019,February,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,194.0,18.73,10.74,12.27,0.0,11.26,9.0,1.0
2019,February,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,108.0,4.43,3.18,4.6,0.0,13.8,2.0,0.0
2019,February,Mesa Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,54.0,4.56,0.16,2.63,0.0,8.66,10.0,0.0
2019,February,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,49.0,3.13,0.0,7.07,0.0,4.8,3.0,0.0
2019,March,Endeavor Air Inc.,MSN,Dane County Regional Airport,Madison,WI,4.0,0.13,0.0,0.12,0.0,2.75,0.0,0.0
2019,March,Delta Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,180.0,6.92,2.2,1.77,0.0,6.11,0.0,0.0
2019,March,ExpressJet Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,March,Frontier Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,49.0,1.27,0.0,1.73,0.0,1.0,1.0,0.0
2019,March,Envoy Air,MSN,Dane County Regional Airport,Madison,WI,226.0,9.46,2.84,12.89,0.0,13.81,3.0,1.0
2019,March,PSA Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,124.0,6.23,0.0,6.63,0.0,11.13,3.0,0.0
2019,March,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,277.0,19.58,4.83,12.73,0.0,13.87,2.0,0.0
2019,March,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,113.0,5.91,1.03,2.55,0.0,10.51,2.0,0.0
2019,March,Mesa Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,61.0,3.0,1.76,1.1,0.35,9.79,0.0,0.0
2019,March,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,109.0,8.21,0.75,8.95,0.0,9.1,1.0,0.0
2019,April,Delta Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,226.0,10.08,0.54,3.56,0.0,5.82,1.0,0.0
2019,April,Frontier Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,45.0,3.57,0.0,1.67,0.0,1.76,0.0,0.0
2019,April,Envoy Air,MSN,Dane County Regional Airport,Madison,WI,214.0,9.12,1.56,11.71,0.46,7.16,13.0,0.0
2019,April,PSA Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,120.0,7.39,2.15,8.62,0.0,14.84,2.0,0.0
2019,April,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,275.0,16.55,5.94,14.61,0.0,13.91,4.0,1.0
2019,April,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,116.0,5.85,1.28,5.48,0.0,10.39,4.0,0.0
2019,April,Mesa Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,60.0,4.09,1.6,4.58,0.0,4.73,1.0,0.0
2019,April,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,103.0,4.31,0.0,9.4,0.0,12.28,1.0,0.0
2019,May,Frontier Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,39.0,3.54,0.0,2.12,0.0,4.34,2.0,0.0
2019,May,Envoy Air,MSN,Dane County Regional Airport,Madison,WI,206.0,8.47,4.41,11.49,0.0,21.64,7.0,0.0
2019,May,PSA Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,120.0,4.42,2.34,19.73,0.07,10.44,3.0,0.0
2019,May,Mesa Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,4.0,0.0,0.51,0.49,0.0,1.0,0.0,0.0
2019,May,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,139.0,7.8,0.17,31.59,0.0,15.44,6.0,1.0
2019,May,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,374.0,27.36,6.28,16.4,0.0,21.96,2.0,2.0
2019,May,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,118.0,13.47,1.36,8.96,0.0,14.21,1.0,1.0
2019,May,Delta Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,229.0,3.83,0.0,1.61,0.0,3.56,0.0,1.0
2019,June,Endeavor Air Inc.,MSN,Dane County Regional Airport,Madison,WI,38.0,4.95,0.0,1.0,0.0,3.05,0.0,0.0
2019,June,Delta Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,229.0,18.78,2.49,5.15,0.0,11.58,1.0,2.0
2019,June,ExpressJet Airlines LLC,MSN,Dane County Regional Airport,Madison,WI,37.0,3.0,0.95,3.58,0.0,4.46,3.0,0.0
2019,June,Frontier Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,38.0,2.74,0.0,3.53,0.0,2.72,0.0,0.0
2019,June,Envoy Air,MSN,Dane County Regional Airport,Madison,WI,200.0,10.88,4.66,13.51,0.0,19.94,12.0,1.0
2019,June,PSA Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,113.0,8.54,4.74,12.5,0.0,14.21,2.0,0.0
2019,June,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,389.0,30.63,5.86,16.44,0.0,39.07,10.0,0.0
2019,June,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,93.0,9.39,1.46,4.33,0.0,19.82,0.0,0.0
2019,June,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,50.0,3.66,0.0,4.04,0.0,1.31,1.0,2.0
2019,July,Endeavor Air Inc.,MSN,Dane County Regional Airport,Madison,WI,49.0,2.63,0.38,1.87,0.0,3.12,0.0,0.0
2019,July,Delta Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,214.0,20.37,2.96,5.7,0.0,12.97,1.0,0.0
2019,July,ExpressJet Airlines LLC,MSN,Dane County Regional Airport,Madison,WI,90.0,10.67,1.89,5.82,0.0,8.62,5.0,0.0
2019,July,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,411.0,31.04,4.98,17.12,0.0,35.86,16.0,0.0
2019,July,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,90.0,7.3,2.28,5.49,0.0,18.94,1.0,0.0
2019,July,Mesa Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,July,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,26.0,0.86,0.06,2.0,0.0,1.08,1.0,0.0
2019,July,Frontier Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,36.0,6.25,0.0,3.93,0.0,1.82,0.0,0.0
2019,July,Envoy Air,MSN,Dane County Regional Airport,Madison,WI,203.0,12.25,0.34,7.29,0.0,21.12,17.0,0.0
2019,July,PSA Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,113.0,11.62,0.31,13.85,0.0,10.22,2.0,0.0
2019,August,Endeavor Air Inc.,MSN,Dane County Regional Airport,Madison,WI,82.0,0.73,0.49,4.54,0.0,3.24,1.0,0.0
2019,August,American Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,August,Delta Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,232.0,14.2,1.31,9.17,0.0,11.33,0.0,1.0
2019,August,ExpressJet Airlines LLC,MSN,Dane County Regional Airport,Madison,WI,57.0,7.4,0.0,3.71,0.0,4.89,13.0,1.0
2019,August,Frontier Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,41.0,3.53,0.0,1.4,0.0,5.07,1.0,0.0
2019,August,Envoy Air,MSN,Dane County Regional Airport,Madison,WI,215.0,5.31,3.13,15.74,0.0,14.82,6.0,0.0
2019,August,PSA Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,126.0,9.84,1.77,16.09,0.0,14.31,5.0,0.0
2019,August,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,393.0,29.82,2.4,19.34,0.0,20.43,11.0,0.0
2019,August,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,93.0,5.34,0.57,3.01,0.0,15.08,1.0,0.0
2019,August,Mesa Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,August,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,37.0,0.33,0.06,3.27,0.0,1.35,0.0,0.0
2019,September,Endeavor Air Inc.,MSN,Dane County Regional Airport,Madison,WI,91.0,4.84,0.0,0.0,0.0,1.16,0.0,0.0
2019,September,American Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,27.0,1.5,0.0,1.46,0.0,2.05,0.0,0.0
2019,September,Delta Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,191.0,7.09,1.43,4.09,0.0,5.39,0.0,1.0
2019,September,ExpressJet Airlines LLC,MSN,Dane County Regional Airport,Madison,WI,30.0,0.14,0.0,5.17,0.0,4.69,0.0,0.0
2019,September,Frontier Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,35.0,5.88,0.0,2.65,0.0,1.47,0.0,0.0
2019,September,Envoy Air,MSN,Dane County Regional Airport,Madison,WI,224.0,8.15,1.86,23.75,0.0,11.24,12.0,2.0
2019,September,PSA Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,108.0,5.35,0.93,7.64,1.0,7.08,3.0,0.0
2019,September,SkyWest Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,248.0,8.5,1.12,9.29,0.0,11.09,5.0,0.0
2019,September,United Air Lines Inc.,MSN,Dane County Regional Airport,Madison,WI,90.0,6.11,0.0,2.11,0.0,10.78,1.0,0.0
2019,September,Republic Airline,MSN,Dane County Regional Airport,Madison,WI,139.0,3.91,0.81,8.2,0.0,11.08,2.0,0.0
2018,September,Envoy Air,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,September,Spirit Air Lines,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,309.0,3.35,1.04,16.01,0.0,13.6,3.0,1.0
2018,September,SkyWest Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,3842.0,82.2,39.26,166.93,0.0,219.6,9.0,12.0
2018,September,United Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,319.0,15.26,1.03,15.48,0.0,16.24,1.0,1.0
2018,September,Southwest Airlines Co.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,685.0,29.45,2.33,33.12,1.0,44.11,4.0,1.0
2018,September,Endeavor Air Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,990.0,22.28,3.41,45.12,0.0,55.19,1.0,2.0
2018,September,American Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,598.0,41.93,5.7,52.27,0.0,28.09,9.0,2.0
2018,September,Alaska Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,60.0,0.0,0.0,0.66,0.0,0.34,0.0,0.0
2018,September,JetBlue Airways,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,86.0,13.13,0.0,7.57,0.0,8.3,0.0,0.0
2018,September,Delta Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,5751.0,159.34,19.4,205.05,0.0,148.22,1.0,13.0
2018,September,ExpressJet Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,5.0,0.09,0.0,0.16,0.0,0.76,0.0,0.0
2018,September,Frontier Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,154.0,12.44,0.0,13.06,0.0,10.5,4.0,0.0
2018,September,Mesa Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,123.0,12.0,5.0,6.0,0.0,6.0,1.0,0.0
2018,September,Republic Airline,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,420.0,17.05,4.05,43.01,0.0,27.89,6.0,0.0
2018,October,Endeavor Air Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,942.0,23.87,3.77,30.52,0.0,57.84,1.0,0.0
2018,October,American Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,633.0,36.27,8.3,39.33,0.0,22.1,7.0,0.0
2018,October,Alaska Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,62.0,1.0,0.6,4.82,0.0,2.58,0.0,0.0
2018,October,JetBlue Airways,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,89.0,12.95,0.0,13.23,0.38,4.44,0.0,1.0
2018,October,Delta Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,5812.0,159.02,11.83,197.94,0.0,155.21,1.0,6.0
2018,October,Frontier Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,146.0,20.14,0.0,12.0,0.0,16.86,3.0,0.0
2018,October,Envoy Air,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,October,Spirit Air Lines,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,301.0,4.05,0.0,9.95,0.0,4.0,0.0,0.0
2018,October,SkyWest Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,4085.0,91.51,30.88,214.95,0.13,234.53,9.0,10.0
2018,October,United Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,327.0,10.8,4.24,14.95,0.0,15.01,0.0,1.0
2018,October,Southwest Airlines Co.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,738.0,39.34,0.43,24.89,0.0,58.34,0.0,2.0
2018,October,Mesa Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,137.0,7.0,1.0,17.0,0.0,6.0,0.0,0.0
2018,October,Republic Airline,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,457.0,24.75,0.0,59.63,0.0,29.62,2.0,0.0
2018,November,Endeavor Air Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,859.0,28.52,2.0,27.71,0.0,51.77,3.0,0.0
2018,November,American Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,538.0,38.86,2.06,20.81,0.26,27.01,7.0,0.0
2018,November,Alaska Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,57.0,2.0,0.37,1.05,0.0,5.58,0.0,0.0
2018,November,JetBlue Airways,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,85.0,12.48,0.7,3.36,0.0,9.45,0.0,1.0
2018,November,Delta Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,5194.0,180.62,28.98,199.96,1.0,189.44,7.0,1.0
2018,November,Frontier Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,124.0,17.39,0.98,14.9,0.0,10.73,1.0,0.0
2018,November,Envoy Air,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,5.0,0.4,0.0,0.32,0.0,0.28,0.0,0.0
2018,November,Spirit Air Lines,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,332.0,9.77,0.0,19.48,1.0,7.75,2.0,0.0
2018,November,SkyWest Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,3831.0,102.23,30.92,214.02,0.56,257.27,13.0,1.0
2018,November,United Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,226.0,8.36,3.35,9.89,0.0,17.41,4.0,0.0
2018,November,Southwest Airlines Co.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,635.0,38.22,3.17,17.01,0.23,52.38,6.0,0.0
2018,November,Mesa Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,163.0,13.0,1.0,6.0,1.0,6.0,0.0,0.0
2018,November,Republic Airline,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,433.0,14.33,1.08,20.13,0.0,27.46,16.0,2.0
2018,December,Endeavor Air Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,1264.0,42.42,5.09,33.96,0.1,55.43,4.0,0.0
2018,December,American Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,558.0,37.08,6.19,26.15,2.87,30.72,7.0,0.0
2018,December,Alaska Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,59.0,2.78,1.0,3.62,0.0,3.6,0.0,0.0
2018,December,JetBlue Airways,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,76.0,3.96,0.82,0.64,0.0,4.58,0.0,0.0
2018,December,Delta Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,5021.0,136.93,17.77,121.94,0.0,103.36,4.0,2.0
2018,December,Frontier Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,108.0,10.21,1.44,12.12,0.0,7.23,0.0,0.0
2018,December,Envoy Air,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,7.0,0.14,0.94,0.06,0.0,1.86,0.0,0.0
2018,December,Spirit Air Lines,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,352.0,7.22,0.0,14.43,0.0,9.35,1.0,0.0
2018,December,SkyWest Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,3442.0,103.91,57.96,133.63,2.63,197.86,39.0,4.0
2018,December,United Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,201.0,6.87,1.12,10.19,0.0,13.82,0.0,1.0
2018,December,Southwest Airlines Co.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,610.0,50.61,1.48,14.05,1.42,64.44,1.0,1.0
2018,December,Mesa Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,161.0,18.0,1.0,4.0,0.0,8.0,1.0,0.0
2018,December,Republic Airline,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,447.0,15.75,3.32,18.46,0.15,25.31,1.0,1.0
2019,January,Endeavor Air Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,957.0,31.04,10.93,26.84,0.0,60.19,2.0,0.0
2019,January,American Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,673.0,44.25,13.81,30.16,0.14,40.63,29.0,1.0
2019,January,Alaska Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,62.0,2.73,0.0,1.48,0.0,0.79,0.0,0.0
2019,January,JetBlue Airways,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,86.0,14.82,0.0,0.97,0.0,11.21,7.0,0.0
2019,January,Delta Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,4861.0,176.47,41.71,183.09,0.0,195.73,16.0,2.0
2019,January,ExpressJet Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,9.0,0.27,0.0,0.81,0.0,0.91,0.0,0.0
2019,January,Frontier Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,106.0,8.56,0.63,10.77,0.0,5.05,4.0,0.0
2019,January,Spirit Air Lines,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,349.0,12.36,1.02,16.5,0.0,15.12,11.0,0.0
2019,January,SkyWest Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,3563.0,112.39,63.21,170.67,0.03,244.71,51.0,1.0
2019,January,United Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,209.0,14.26,10.43,12.56,0.0,18.75,8.0,0.0
2019,January,Southwest Airlines Co.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,689.0,41.04,3.99,19.11,0.0,41.87,69.0,1.0
2019,January,Mesa Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,142.0,13.0,2.0,4.0,0.0,3.0,2.0,0.0
2019,January,Republic Airline,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,478.0,19.29,5.11,22.28,0.0,40.33,31.0,0.0
2019,February,Endeavor Air Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,774.0,30.42,12.25,67.87,0.0,68.47,23.0,2.0
2019,February,American Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,578.0,39.15,6.24,56.57,0.16,61.87,12.0,2.0
2019,February,Alaska Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,56.0,2.81,1.61,10.33,0.0,5.25,2.0,0.0
2019,February,JetBlue Airways,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,70.0,11.21,1.0,10.66,0.0,8.13,2.0,0.0
2019,February,Delta Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,4436.0,166.52,59.04,402.5,1.0,310.95,4.0,20.0
2019,February,ExpressJet Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,7.0,1.38,0.0,0.5,0.0,1.13,0.0,0.0
2019,February,Frontier Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,96.0,10.56,0.45,14.29,0.0,2.7,2.0,0.0
2019,February,Envoy Air,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,30.0,1.11,0.37,4.05,0.0,3.48,2.0,0.0
2019,February,Spirit Air Lines,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,307.0,14.37,3.0,33.98,0.0,16.65,11.0,0.0
2019,February,SkyWest Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,3288.0,140.7,91.17,247.77,0.72,407.64,181.0,18.0
2019,February,United Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,214.0,16.66,3.19,24.98,0.0,24.17,0.0,0.0
2019,February,Southwest Airlines Co.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,631.0,62.54,2.71,42.19,0.0,67.56,55.0,0.0
2019,February,Mesa Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,100.0,15.0,0.0,11.0,0.0,4.0,4.0,0.0
2019,February,Republic Airline,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,449.0,10.65,5.28,48.38,0.82,31.87,31.0,1.0
2019,March,Endeavor Air Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,1071.0,32.9,4.98,36.0,0.0,102.12,2.0,0.0
2019,March,American Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,613.0,47.55,3.59,37.58,0.37,45.92,16.0,1.0
2019,March,Alaska Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,84.0,2.63,0.0,7.74,0.0,3.63,0.0,0.0
2019,March,JetBlue Airways,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,88.0,13.17,1.0,3.02,0.0,5.82,2.0,0.0
2019,March,Delta Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,5574.0,193.79,28.48,197.84,0.0,187.9,7.0,4.0
2019,March,ExpressJet Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,March,Frontier Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,110.0,4.65,0.47,10.69,0.0,6.19,2.0,0.0
2019,March,Envoy Air,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,62.0,1.39,0.58,2.42,0.0,2.61,1.0,0.0
2019,March,Spirit Air Lines,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,403.0,10.39,0.0,22.65,0.39,19.58,6.0,1.0
2019,March,SkyWest Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,4267.0,123.07,57.59,231.95,0.83,280.55,41.0,3.0
2019,March,United Air Lines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,280.0,11.26,1.57,20.46,0.0,21.71,4.0,0.0
2019,March,Southwest Airlines Co.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,784.0,61.75,0.0,27.69,1.59,60.97,39.0,0.0
2019,March,Mesa Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,103.0,10.0,1.0,6.0,0.0,3.0,5.0,0.0
2019,March,Republic Airline,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,458.0,12.67,2.7,30.03,0.1,26.5,10.0,3.0
2019,April,Endeavor Air Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,1092.0,39.81,8.79,24.51,0.0,78.9,38.0,2.0
2019,April,American Airlines Inc.,MSP,Minneapolis/St. Paul International Airport,Minneapolis,MN,633.0,66.85,6.06,30.76,0.0,41.33,38.0,0.0
